1.470735e-01	9.078253e-01	9.078249e-01
1.480740e-01	9.137799e-01	9.137794e-01
1.490745e-01	9.197300e-01	9.197295e-01
1.500750e-01	9.256756e-01	9.256752e-01
1.510755e-01	9.316168e-01	9.316163e-01
1.520760e-01	9.375534e-01	9.375530e-01
1.530765e-01	9.434855e-01	9.434851e-01
1.540770e-01	9.494131e-01	9.494126e-01
1.550775e-01	9.553360e-01	9.553355e-01
1.560780e-01	9.612543e-01	9.612538e-01
1.570785e-01	9.671680e-01	9.671675e-01
1.580790e-01	9.730769e-01	9.730765e-01
1.590795e-01	9.789812e-01	9.789808e-01
1.600800e-01	9.848808e-01	9.848803e-01
1.610805e-01	9.907755e-01	9.907751e-01
1.620810e-01	9.966655e-01	9.966650e-01
1.630815e-01	1.002551e+00	1.002550e+00
1.640820e-01	1.008431e+00	1.008431e+00
1.650825e-01	1.014306e+00	1.014306e+00
1.660830e-01	1.020177e+00	1.020177e+00
1.670835e-01	1.026043e+00	1.026042e+00
1.680840e-01	1.031903e+00	1.031903e+00
1.690845e-01	1.037759e+00	1.037759e+00
1.700850e-01	1.043610e+00	1.043609e+00
1.710855e-01	1.049455e+00	1.049455e+00
1.720860e-01	1.055296e+00	1.055296e+00
1.730865e-01	1.061132e+00	1.061131e+00
1.740870e-01	1.066962e+00	1.066962e+00
1.750875e-01	1.072787e+00	1.072787e+00
1.760880e-01	1.078607e+00	1.078607e+00
1.770885e-01	1.084422e+00	1.084422e+00
1.780890e-01	1.090232e+00	1.090232e+00
1.790895e-01	1.096037e+00	1.096036e+00
1.800900e-01	1.101836e+00	1.101835e+00
1.810905e-01	1.107630e+00	1.107629e+00
1.820910e-01	1.113418e+00	1.113418e+00
1.830915e-01	1.119201e+00	1.119201e+00
1.840920e-01	1.124979e+00	1.124979e+00
1.850925e-01	1.130752e+00	1.130751e+00
1.860930e-01	1.136519e+00	1.136518e+00
1.870935e-01	1.142280e+00	1.142280e+00
1.880940e-01	1.148036e+00	1.148036e+00
1.890945e-01	1.153787e+00	1.153786e+00
1.900950e-01	1.159532e+00	1.159532e+00
1.910955e-01	1.165272e+00	1.165271e+00
1.920960e-01	1.171006e+00	1.171005e+00
1.930965e-01	1.176734e+00	1.176733e+00
1.940970e-01	1.182457e+00	1.182456e+00
1.950975e-01	1.188174e+00	1.188173e+00
1.960980e-01	1.193885e+00	1.193884e+00
1.970985e-01	1.199591e+00	1.199590e+00
1.980990e-01	1.205290e+00	1.205290e+00
1.990995e-01	1.210985e+00	1.210984e+00
2.001001e-01	1.216673e+00	1.216672e+00
2.011006e-01	1.222355e+00	1.222355e+00
2.021011e-01	1.228032e+00	1.228032e+00
2.031016e-01	1.233703e+00	1.233702e+00
2.041021e-01	1.239368e+00	1.239367e+00
2.051026e-01	1.245027e+00	1.245027e+00
2.061031e-01	1.250680e+00	1.250680e+00
2.071036e-01	1.256327e+00	1.256327e+00
2.081041e-01	1.261969e+00	1.261968e+00
2.091046e-01	1.267604e+00	1.267603e+00
2.101051e-01	1.273233e+00	1.273232e+00
2.111056e-01	1.278856e+00	1.278855e+00
2.121061e-01	1.284473e+00	1.284472e+00
2.131066e-01	1.290084e+00	1.290083e+00
2.141071e-01	1.295689e+00	1.295688e+00
2.151076e-01	1.301287e+00	1.301287e+00
2.161081e-01	1.306880e+00	1.306879e+00
2.171086e-01	1.312466e+00	1.312465e+00
2.181091e-01	1.318046e+00	1.318045e+00
2.191096e-01	1.323620e+00	1.323619e+00
2.201101e-01	1.329187e+00	1.329186e+00
2.211106e-01	1.334748e+00	1.334748e+00
2.221111e-01	1.340303e+00	1.340302e+00
2.231116e-01	1.345852e+00	1.345851e+00
2.241121e-01	1.351394e+00	1.351393e+00
2.251126e-01	1.356929e+00	1.356929e+00
2.261131e-01	1.362459e+00	1.362458e+00
2.271136e-01	1.367982e+00	1.367981e+00
2.281141e-01	1.373498e+00	1.373497e+00
2.291146e-01	1.379008e+00	1.379007e+00
2.301151e-01	1.384511e+00	1.384511e+00
2.311156e-01	1.390008e+00	1.390008e+00
2.321161e-01	1.395499e+00	1.395498e+00
2.331166e-01	1.400982e+00	1.400982e+00
2.341171e-01	1.406459e+00	1.406459e+00
2.351176e-01	1.411930e+00	1.411929e+00
2.361181e-01	1.417394e+00	1.417393e+00
2.371186e-01	1.422851e+00	1.422850e+00
2.381191e-01	1.428301e+00	1.428301e+00
2.391196e-01	1.433745e+00	1.433744e+00
2.401201e-01	1.439182e+00	1.439181e+00
2.411206e-01	1.444612e+00	1.444612e+00
2.421211e-01	1.450036e+00	1.450035e+00
2.431216e-01	1.455452e+00	1.455452e+00
2.441221e-01	1.460862e+00	1.460862e+00
2.451226e-01	1.466265e+00	1.466264e+00
2.461231e-01	1.471661e+00	1.471661e+00
2.471236e-01	1.477050e+00	1.477050e+00
2.481241e-01	1.482433e+00	1.482432e+00
2.491246e-01	1.487808e+00	1.487807e+00
2.501251e-01	1.493176e+00	1.493176e+00
2.511256e-01	1.498538e+00	1.498537e+00
2.521261e-01	1.503892e+00	1.503891e+00
2.531266e-01	1.509239e+00	1.509239e+00
2.541271e-01	1.514580e+00	1.514579e+00
2.551276e-01	1.519913e+00	1.519912e+00
2.561281e-01	1.525239e+00	1.525238e+00
2.571286e-01	1.530558e+00	1.530557e+00
2.581291e-01	1.535870e+00	1.535869e+00
2.591296e-01	1.541174e+00	1.541174e+00
2.601301e-01	1.546472e+00	1.546471e+00
2.611306e-01	1.551762e+00	1.551761e+00
2.621311e-01	1.557045e+00	1.557044e+00
2.631316e-01	1.562321e+00	1.562320e+00
2.641321e-01	1.567589e+00	1.567589e+00
2.651326e-01	1.572851e+00	1.572850e+00
2.661331e-01	1.578105e+00	1.578104e+00
2.671336e-01	1.583351e+00	1.583350e+00
2.681341e-01	1.588590e+00	1.588590e+00
2.691346e-01	1.593822e+00	1.593821e+00
2.701351e-01	1.599047e+00	1.599046e+00
2.711356e-01	1.604264e+00	1.604263e+00
2.721361e-01	1.609473e+00	1.609473e+00
2.731366e-01	1.614676e+00	1.614675e+00
2.741371e-01	1.619870e+00	1.619870e+00
2.751376e-01	1.625058e+00	1.625057e+00
2.761381e-01	1.630237e+00	1.630236e+00
2.771386e-01	1.635409e+00	1.635409e+00
2.781391e-01	1.640574e+00	1.640573e+00
2.791396e-01	1.645731e+00	1.645730e+00
2.801401e-01	1.650880e+00	1.650880e+00
2.811406e-01	1.656022e+00	1.656021e+00
2.821411e-01	1.661156e+00	1.661156e+00
2.831416e-01	1.666283e+00	1.666282e+00
2.841421e-01	1.671402e+00	1.671401e+00
2.851426e-01	1.676513e+00	1.676512e+00
2.861431e-01	1.681616e+00	1.681616e+00
2.871436e-01	1.686712e+00	1.686711e+00
2.881441e-01	1.691800e+00	1.691799e+00
2.891446e-01	1.696880e+00	1.696879e+00
2.901451e-01	1.701953e+00	1.701952e+00
2.911456e-01	1.707017e+00	1.707016e+00
2.921461e-01	1.712074e+00	1.712073e+00
2.931466e-01	1.717123e+00	1.717122e+00
2.941471e-01	1.722164e+00	1.722163e+00
2.951476e-01	1.727197e+00	1.727196e+00
2.961481e-01	1.732222e+00	1.732222e+00
2.971486e-01	1.737240e+00	1.737239e+00
2.981491e-01	1.742249e+00	1.742248e+00
2.991496e-01	1.747251e+00	1.747250e+00
3.001501e-01	1.752244e+00	1.752243e+00
3.011506e-01	1.757230e+00	1.757229e+00
3.021511e-01	1.762207e+00	1.762206e+00
3.031516e-01	1.767176e+00	1.767176e+00
3.041521e-01	1.772138e+00	1.772137e+00
3.051526e-01	1.777091e+00	1.777090e+00
3.061531e-01	1.782036e+00	1.782036e+00
3.071536e-01	1.786974e+00	1.786973e+00
3.081541e-01	1.791903e+00	1.791902e+00
3.091546e-01	1.796823e+00	1.796823e+00
3.101551e-01	1.801736e+00	1.801735e+00
3.111556e-01	1.806641e+00	1.806640e+00
3.121561e-01	1.811537e+00	1.811536e+00
3.131566e-01	1.816425e+00	1.816424e+00
3.141571e-01	1.821305e+00	1.821304e+00
3.151576e-01	1.826177e+00	1.826176e+00
3.161581e-01	1.831040e+00	1.831039e+00
3.171586e-01	1.835895e+00	1.835894e+00
3.181591e-01	1.840742e+00	1.840741e+00
3.191596e-01	1.845581e+00	1.845580e+00
3.201601e-01	1.850411e+00	1.850410e+00
3.211606e-01	1.855233e+00	1.855232e+00
3.221611e-01	1.860046e+00	1.860045e+00
3.231616e-01	1.864851e+00	1.864850e+00
3.241621e-01	1.869648e+00	1.869647e+00
3.251626e-01	1.874436e+00	1.874435e+00
3.261631e-01	1.879216e+00	1.879215e+00
3.271636e-01	1.883987e+00	1.883987e+00
3.281641e-01	1.888750e+00	1.888750e+00
3.291646e-01	1.893505e+00	1.893504e+00
3.301651e-01	1.898251e+00	1.898250e+00
3.311656e-01	1.902988e+00	1.902988e+00
3.321661e-01	1.907717e+00	1.907717e+00
3.331666e-01	1.912438e+00	1.912437e+00
3.341671e-01	1.917150e+00	1.917149e+00
3.351676e-01	1.921853e+00	1.921852e+00
3.361681e-01	1.926548e+00	1.926547e+00
3.371686e-01	1.931234e+00	1.931233e+00
3.381691e-01	1.935912e+00	1.935911e+00
3.391696e-01	1.940580e+00	1.940580e+00
3.401701e-01	1.945241e+00	1.945240e+00
3.411706e-01	1.949892e+00	1.949891e+00
3.421711e-01	1.954535e+00	1.954534e+00
3.431716e-01	1.959169e+00	1.959169e+00
3.441721e-01	1.963795e+00	1.963794e+00
3.451726e-01	1.968412e+00	1.968411e+00
3.461731e-01	1.973020e+00	1.973019e+00
3.471736e-01	1.977619e+00	1.977618e+00
3.481741e-01	1.982210e+00	1.982209e+00
3.491746e-01	1.986792e+00	1.986791e+00
3.501751e-01	1.991365e+00	1.991364e+00
3.511756e-01	1.995929e+00	1.995928e+00
3.521761e-01	2.000484e+00	2.000483e+00
3.531766e-01	2.005031e+00	2.005030e+00
3.541771e-01	2.009568e+00	2.009567e+00
3.551776e-01	2.014097e+00	2.014096e+00
3.561781e-01	2.018617e+00	2.018616e+00
3.571786e-01	2.023128e+00	2.023127e+00
3.581791e-01	2.027630e+00	2.027629e+00
3.591796e-01	2.032124e+00	2.032123e+00
3.601801e-01	2.036608e+00	2.036607e+00
3.611806e-01	2.041083e+00	2.041082e+00
3.621811e-01	2.045550e+00	2.045549e+00
3.631816e-01	2.050007e+00	2.050006e+00
3.641821e-01	2.054456e+00	2.054455e+00
3.651826e-01	2.058895e+00	2.058894e+00
3.661831e-01	2.063326e+00	2.063325e+00
3.671836e-01	2.067747e+00	2.067746e+00
3.681841e-01	2.072159e+00	2.072158e+00
3.691846e-01	2.076563e+00	2.076562e+00
3.701851e-01	2.080957e+00	2.080956e+00
3.711856e-01	2.085342e+00	2.085341e+00
3.721861e-01	2.089719e+00	2.089718e+00
3.731866e-01	2.094086e+00	2.094085e+00
3.741871e-01	2.098444e+00	2.098443e+00
3.751876e-01	2.102792e+00	2.102791e+00
3.761881e-01	2.107132e+00	2.107131e+00
3.771886e-01	2.111463e+00	2.111462e+00
3.781891e-01	2.115784e+00	2.115783e+00
3.791896e-01	2.120096e+00	2.120095e+00
3.801901e-01	2.124400e+00	2.124399e+00
3.811906e-01	2.128693e+00	2.128692e+00
3.821911e-01	2.132978e+00	2.132977e+00
3.831916e-01	2.137254e+00	2.137253e+00
3.841921e-01	2.141520e+00	2.141519e+00
3.851926e-01	2.145777e+00	2.145776e+00
3.861931e-01	2.150025e+00	2.150024e+00
3.871936e-01	2.154263e+00	2.154262e+00
3.881941e-01	2.158493e+00	2.158492e+00
3.891946e-01	2.162713e+00	2.162712e+00
3.901951e-01	2.166923e+00	2.166922e+00
3.911956e-01	2.171125e+00	2.171124e+00
3.921961e-01	2.175317e+00	2.175316e+00
3.931966e-01	2.179500e+00	2.179499e+00
3.941971e-01	2.183673e+00	2.183672e+00
3.951976e-01	2.187837e+00	2.187836e+00
3.961981e-01	2.191992e+00	2.191991e+00
3.971986e-01	2.196137e+00	2.196136e+00
3.981991e-01	2.200273e+00	2.200272e+00
3.991996e-01	2.204400e+00	2.204399e+00
4.002001e-01	2.208517e+00	2.208516e+00
4.012006e-01	2.212625e+00	2.212624e+00
4.022011e-01	2.216724e+00	2.216723e+00
4.032016e-01	2.220813e+00	2.220812e+00
4.042021e-01	2.224892e+00	2.224891e+00
4.052026e-01	2.228962e+00	2.228961e+00
4.062031e-01	2.233023e+00	2.233022e+00
4.072036e-01	2.237075e+00	2.237074e+00
4.082041e-01	2.241116e+00	2.241115e+00
4.092046e-01	2.245149e+00	2.245148e+00
4.102051e-01	2.249172e+00	2.249171e+00
4.112056e-01	2.253185e+00	2.253184e+00
4.122061e-01	2.257189e+00	2.257188e+00
4.132066e-01	2.261183e+00	2.261182e+00
4.142071e-01	2.265168e+00	2.265167e+00
4.152076e-01	2.269143e+00	2.269142e+00
4.162081e-01	2.273109e+00	2.273108e+00
4.172086e-01	2.277066e+00	2.277065e+00
4.182091e-01	2.281012e+00	2.281011e+00
4.192096e-01	2.284949e+00	2.284948e+00
4.202101e-01	2.288877e+00	2.288876e+00
4.212106e-01	2.292795e+00	2.292794e+00
4.222111e-01	2.296704e+00	2.296703e+00
4.232116e-01	2.300602e+00	2.300601e+00
4.242121e-01	2.304492e+00	2.304491e+00
4.252126e-01	2.308371e+00	2.308370e+00
4.262131e-01	2.312242e+00	2.312241e+00
4.272136e-01	2.316102e+00	2.316101e+00
4.282141e-01	2.319953e+00	2.319952e+00
4.292146e-01	2.323794e+00	2.323793e+00
4.302151e-01	2.327626e+00	2.327625e+00
4.312156e-01	2.331448e+00	2.331447e+00
4.322161e-01	2.335260e+00	2.335259e+00
4.332166e-01	2.339062e+00	2.339061e+00
4.342171e-01	2.342855e+00	2.342854e+00
4.352176e-01	2.346639e+00	2.346638e+00
4.362181e-01	2.350412e+00	2.350411e+00
4.372186e-01	2.354176e+00	2.354175e+00
4.382191e-01	2.357930e+00	2.357929e+00
4.392196e-01	2.361675e+00	2.361674e+00
4.402201e-01	2.365410e+00	2.365409e+00
4.412206e-01	2.369135e+00	2.369134e+00
4.422211e-01	2.372850e+00	2.372849e+00
4.432216e-01	2.376556e+00	2.376555e+00
4.442221e-01	2.380252e+00	2.380251e+00
4.452226e-01	2.383938e+00	2.383937e+00
4.462231e-01	2.387615e+00	2.387614e+00
4.472236e-01	2.391282e+00	2.391281e+00
4.482241e-01	2.394939e+00	2.394938e+00
4.492246e-01	2.398586e+00	2.398585e+00
4.502251e-01	2.402224e+00	2.402223e+00
4.512256e-01	2.405851e+00	2.405850e+00
4.522261e-01	2.409470e+00	2.409468e+00
4.532266e-01	2.413078e+00	2.413077e+00
4.542271e-01	2.416676e+00	2.416675e+00
4.552276e-01	2.420265e+00	2.420264e+00
4.562281e-01	2.423844e+00	2.423843e+00
4.572286e-01	2.427413e+00	2.427412e+00
4.582291e-01	2.430972e+00	2.430971e+00
4.592296e-01	2.434522e+00	2.434521e+00
4.602301e-01	2.438062e+00	2.438061e+00
4.612306e-01	2.441592e+00	2.441591e+00
4.622311e-01	2.445112e+00	2.445111e+00
4.632316e-01	2.448622e+00	2.448621e+00
4.642321e-01	2.452123e+00	2.452122e+00
4.652326e-01	2.455613e+00	2.455612e+00
4.662331e-01	2.459094e+00	2.459093e+00
4.672336e-01	2.462565e+00	2.462564e+00
4.682341e-01	2.466027e+00	2.466025e+00
4.692346e-01	2.469478e+00	2.469477e+00
4.702351e-01	2.472919e+00	2.472918e+00
4.712356e-01	2.476351e+00	2.476350e+00
4.722361e-01	2.479773e+00	2.479772e+00
4.732366e-01	2.483185e+00	2.483184e+00
4.742371e-01	2.486587e+00	2.486586e+00
4.752376e-01	2.489980e+00	2.489979e+00
4.762381e-01	2.493362e+00	2.493361e+00
4.772386e-01	2.496735e+00	2.496734e+00
4.782391e-01	2.500098e+00	2.500097e+00
4.792396e-01	2.503451e+00	2.503450e+00
4.802401e-01	2.506794e+00	2.506793e+00
4.812406e-01	2.510127e+00	2.510126e+00
4.822411e-01	2.513450e+00	2.513449e+00
4.832416e-01	2.516764e+00	2.516763e+00
4.842421e-01	2.520067e+00	2.520066e+00
4.852426e-01	2.523361e+00	2.523360e+00
4.862431e-01	2.526645e+00	2.526644e+00
4.872436e-01	2.529919e+00	2.529918e+00
4.882441e-01	2.533183e+00	2.533182e+00
4.892446e-01	2.536438e+00	2.536437e+00
4.902451e-01	2.539682e+00	2.539681e+00
4.912456e-01	2.542917e+00	2.542915e+00
4.922461e-01	2.546141e+00	2.546140e+00
4.932466e-01	2.549356e+00	2.549355e+00
4.942471e-01	2.552561e+00	2.552560e+00
4.952476e-01	2.555756e+00	2.555755e+00
4.962481e-01	2.558941e+00	2.558940e+00
4.972486e-01	2.562116e+00	2.562115e+00
4.982491e-01	2.565282e+00	2.565281e+00
4.992496e-01	2.568437e+00	2.568436e+00
5.002501e-01	2.571583e+00	2.571582e+00
5.012506e-01	2.574719e+00	2.574718e+00
5.022511e-01	2.577845e+00	2.577843e+00
5.032516e-01	2.580961e+00	2.580959e+00
5.042521e-01	2.584067e+00	2.584066e+00
5.052526e-01	2.587163e+00	2.587162e+00
5.062531e-01	2.590249e+00	2.590248e+00
5.072536e-01	2.593326e+00	2.593325e+00
5.082541e-01	2.596392e+00	2.596391e+00
5.092546e-01	2.599449e+00	2.599448e+00
5.102551e-01	2.602496e+00	2.602495e+00
5.112556e-01	2.605533e+00	2.605532e+00
5.122561e-01	2.608560e+00	2.608559e+00
5.132566e-01	2.611577e+00	2.611576e+00
5.142571e-01	2.614585e+00	2.614584e+00
5.152576e-01	2.617582e+00	2.617581e+00
5.162581e-01	2.620570e+00	2.620569e+00
5.172586e-01	2.623548e+00	2.623546e+00
5.182591e-01	2.626515e+00	2.626514e+00
5.192596e-01	2.629473e+00	2.629472e+00
5.202601e-01	2.632422e+00	2.632420e+00
5.212606e-01	2.635360e+00	2.635359e+00
5.222611e-01	2.638288e+00	2.638287e+00
5.232616e-01	2.641207e+00	2.641206e+00
5.242621e-01	2.644116e+00	2.644115e+00
5.252626e-01	2.647015e+00	2.647013e+00
5.262631e-01	2.649904e+00	2.649903e+00
5.272636e-01	2.652783e+00	2.652782e+00
5.282641e-01	2.655652e+00	2.655651e+00
5.292646e-01	2.658512e+00	2.658511e+00
5.302651e-01	2.661361e+00	2.661360e+00
5.312656e-01	2.664201e+00	2.664200e+00
5.322661e-01	2.667031e+00	2.667030e+00
5.332666e-01	2.669851e+00	2.669850e+00
5.342671e-01	2.672662e+00	2.672661e+00
5.352676e-01	2.675462e+00	2.675461e+00
5.362681e-01	2.678253e+00	2.678252e+00
5.372686e-01	2.681034e+00	2.681033e+00
5.382691e-01	2.683805e+00	2.683804e+00
5.392696e-01	2.686566e+00	2.686565e+00
5.402701e-01	2.689318e+00	2.689317e+00
5.412706e-01	2.692059e+00	2.692058e+00
5.422711e-01	2.694791e+00	2.694790e+00
5.432716e-01	2.697513e+00	2.697512e+00
5.442721e-01	2.700226e+00	2.700225e+00
5.452726e-01	2.702928e+00	2.702927e+00
5.462731e-01	2.705621e+00	2.705620e+00
5.472736e-01	2.708304e+00	2.708303e+00
5.482741e-01	2.710977e+00	2.710976e+00
5.492746e-01	2.713641e+00	2.713639e+00
5.502751e-01	2.716294e+00	2.716293e+00
5.512756e-01	2.718938e+00	2.718937e+00
5.522761e-01	2.721572e+00	2.721571e+00
5.532766e-01	2.724197e+00	2.724196e+00
5.542771e-01	2.726811e+00	2.726810e+00
5.552776e-01	2.729416e+00	2.729415e+00
5.562781e-01	2.732011e+00	2.732010e+00
5.572786e-01	2.734597e+00	2.734596e+00
5.582791e-01	2.737173e+00	2.737172e+00
5.592796e-01	2.739739e+00	2.739738e+00
5.602801e-01	2.742295e+00	2.742294e+00
5.612806e-01	2.744842e+00	2.744841e+00
5.622811e-01	2.747379e+00	2.747377e+00
5.632816e-01	2.749906e+00	2.749905e+00
5.642821e-01	2.752423e+00	2.752422e+00
5.652826e-01	2.754931e+00	2.754930e+00
5.662831e-01	2.757429e+00	2.757428e+00
5.672836e-01	2.759918e+00	2.759917e+00
5.682841e-01	2.762397e+00	2.762396e+00
5.692846e-01	2.764866e+00	2.764865e+00
5.702851e-01	2.767326e+00	2.767325e+00
5.712856e-01	2.769776e+00	2.769775e+00
5.722861e-01	2.772216e+00	2.772215e+00
5.732866e-01	2.774647e+00	2.774645e+00
5.742871e-01	2.777068e+00	2.777067e+00
5.752876e-01	2.779479e+00	2.779478e+00
5.762881e-01	2.781881e+00	2.781880e+00
5.772886e-01	2.784273e+00	2.784272e+00
5.782891e-01	2.786656e+00	2.786655e+00
5.792896e-01	2.789029e+00	2.789028e+00
5.802901e-01	2.791392e+00	2.791391e+00
5.812906e-01	2.793746e+00	2.793745e+00
5.822911e-01	2.796091e+00	2.796090e+00
