0	4
0.09803921568627	    4.02987529918954
0.19607843137254	    4.05232784386669
0.29411764705881	    4.06733308231411
0.39215686274508	    4.07498775458953
0.49019607843135	    4.07550442384140
0.58823529411762	    4.06920372083974
0.68627450980389	    4.05650456933310
0.78431372549016	    4.03791254558142
0.88235294117643	    4.01400647883298
0.98039215686270	    3.98542343130113
1.07843137254897	    3.95284229813041
1.17647058823524	    3.91696641556389
1.27450980392151	    3.87850572407505
1.37254901960778	    3.83815916461234
1.47058823529405	    3.79659805751303
1.56862745098032	    3.75445120451271
1.66666666666659	    3.71229236041275
1.76470588235286	    3.67063055467184
1.86274509803913	    3.62990352953084
1.96078431372540	    3.59047433176255
2.05882352941167	    3.55263088068975
2.15686274509794	    3.51658816030540
2.25490196078421	    3.48249256299380
2.35294117647048	    3.45042785095035
2.45098039215675	    3.42042219457267
2.54901960784302	    3.39245578450534
2.64705882352929	    3.36646858246144
2.74509803921556	    3.34236786203189
2.84313725490183	    3.32003528271667
2.94117647058810	    3.29933332931310
3.03921568627437	    3.28011102840276
3.13725490196064	    3.26220892045121
3.23529411764691	    3.24546331853165
3.33333333333318	    3.22970992296537
3.43137254901945	    3.21478688622838
3.52941176470572	    3.20053743577368
3.62745098039199	    3.18681216557616
3.72549019607826	    3.17347110177724
3.82352941176453	    3.16038563518782
3.92156862745080	    3.14744039483006
4.01960784313707	    3.13453511327209
4.11764705882334	    3.12158650731942
4.21568627450961	    3.10853016783964
4.31372549019588	    3.09532242147216
4.41176470588215	    3.08194209634987
4.50980392156842	    3.06839209568417
4.60784313725469	    3.05470065938435
4.70588235294096	    3.04092217722186
4.80392156862723	    3.02713740983414
4.90196078431350	    3.01345297823423
5	3
